date,vnindex_close,vnindex_volume
2018-03-14,1138.09,222704256
2018-03-15,1138.76,207171168
2018-03-16,1150.19,260451680
2018-03-19,1159.22,221613696
2018-03-20,1159.39,189780400
2018-03-21,1169.36,213128448
2018-03-22,1172.36,215544432
2018-03-23,1153.59,237170192
2018-03-26,1171.22,175970640
2018-03-27,1171.73,201401264
2018-03-28,1172.24,165208112
2018-03-29,1167.03,150321424
2018-03-30,1174.46,150318960
2018-04-02,1196.61,221037552
2018-04-03,1188.29,217626816
2018-04-04,1191.54,194006928
2018-04-05,1193.17,186567264
2018-04-06,1199.96,217719536
2018-04-09,1204.33,222920656
2018-04-10,1198.12,246566656
2018-04-11,1167.11,245785472
2018-04-12,1173.02,168958112
2018-04-13,1157.14,156898432
2018-04-16,1148.49,138666624
2018-04-17,1153.28,139854496
2018-04-18,1138.53,152105312
2018-04-19,1094.63,183841744
2018-04-20,1119.86,142780272
2018-04-23,1076.78,194901680
2018-04-24,1080.74,166004864
2018-04-26,1044.86,184919936
2018-04-27,1050.26,152853904
2018-05-02,1029.08,151711856
2018-05-03,1026.46,170959328
2018-05-04,1026.8,125862200
2018-05-07,1062.26,122128312
2018-05-08,1060.45,131146472
2018-05-09,1056.97,125896528
2018-05-10,1028.87,143626080
2018-05-11,1044.85,122737904
2018-05-14,1066.98,112785904
2018-05-15,1073.5,125232784
2018-05-16,1054.62,121268152
2018-05-17,1030.64,107387048
2018-05-18,1040.54,118092352
2018-05-21,1014.98,104031008
2018-05-22,985.91,158542816
2018-05-23,988.94,126755696
2018-05-24,985.92,104772832
2018-05-25,963.9,122933856
2018-05-28,931.75,191197120
2018-05-29,952.18,155301296
2018-05-30,948.5,117512288
2018-05-31,971.25,140721200
2018-06-01,992.87,160913600
2018-06-04,1013.78,146895440
2018-06-05,1022.74,173096672
2018-06-06,1034.5,147456496
2018-06-07,1036.69,151829232
2018-06-08,1039.01,124180336
2018-06-11,1039.02,133836656
2018-06-12,1020.76,169945712
2018-06-13,1030.53,94519768
2018-06-14,1015.72,135233072
2018-06-15,1016.51,144865824
2018-06-18,987.34,145591936
2018-06-19,962.16,203659504
2018-06-20,980.95,119730872
2018-06-21,969.4,93513832
2018-06-22,983.17,102746576
2018-06-25,990.52,118181312
2018-06-26,983.02,114881008
2018-06-27,968.91,126510712
2018-06-28,957.35,130318208
2018-06-29,960.78,110043128
2018-07-02,947.15,142222736
2018-07-03,906.01,161389344
2018-07-04,914.99,115604640
2018-07-05,899.4,127434592
2018-07-06,917.51,141624512
2018-07-09,915.12,106167080
2018-07-10,911.12,93102096
2018-07-11,893.16,138119536
2018-07-12,898.51,90464328
2018-07-13,909.72,121978592
2018-07-16,911.11,110882464
2018-07-17,921.27,136304656
2018-07-18,942.39,184648672
2018-07-19,943.97,166842912
2018-07-20,933.39,178891904
2018-07-23,936.74,190030608
2018-07-24,934.08,169638576
2018-07-25,927.58,201884576
2018-07-26,930.16,175235216
2018-07-27,935.52,163302096
2018-07-30,949.73,184174688
2018-07-31,956.39,234643600
2018-08-01,952.77,180793936
2018-08-02,953.55,197722688
2018-08-03,959.6,166126832
2018-08-06,960.23,153665968
2018-08-07,956.79,138303872
2018-08-08,966.27,140667744
2018-08-09,963.5,156257392
2018-08-10,968.47,171440128
2018-08-13,978.04,178091824
2018-08-14,978.27,149752816
2018-08-15,961.37,171025152
2018-08-16,964.28,155986288
2018-08-17,968.88,136124704
2018-08-20,969.62,159945456
2018-08-21,979.21,166417760
2018-08-22,982.15,165152304
2018-08-23,987.36,136864896
2018-08-24,987.05,154534736
2018-08-27,991.92,172686096
2018-08-28,995.19,160331536
2018-08-29,988.17,147774096
2018-08-30,998.07,156100944
2018-08-31,989.54,163243744
2018-09-04,975.94,172128464
2018-09-05,968.44,161390784
2018-09-06,958.19,142238272
2018-09-07,968.9,152617376
2018-09-10,970.34,150338320
2018-09-11,985.06,158843936
2018-09-12,987.01,170858032
2018-09-13,987.95,148842464
2018-09-14,991.34,149728944
2018-09-17,987.61,146741120
2018-09-18,993.49,171104336
2018-09-19,995.54,206247056
2018-09-20,1004.74,179431952
2018-09-21,1002.97,273413184
2018-09-24,1011.29,169398912
2018-09-25,1010.74,198241536
2018-09-26,1009.61,219897584
2018-09-27,1015.37,180962784
2018-09-28,1017.13,224717024
2018-10-01,1012.88,225044928
2018-10-02,1018.79,203932864
2018-10-03,1020.4,160155664
2018-10-04,1023.62,185376912
2018-10-05,1008.39,206650560
2018-10-08,996.12,185949536
2018-10-09,996.19,178954448
2018-10-10,993.96,171846560
2018-10-11,945.89,344023616
2018-10-12,970.08,203631776
2018-10-15,951.64,123102112
2018-10-16,963.37,117735936
2018-10-17,971.6,137768816
2018-10-18,963.47,126109952
2018-10-19,958.36,132371320
2018-10-22,953.51,133005072
2018-10-23,939.68,181840880
2018-10-24,922.73,132105240
2018-10-25,910.17,163619872
2018-10-26,900.82,133621648
2018-10-29,888.82,113424680
2018-10-30,888.69,119547408
2018-10-31,914.76,159222368
2018-11-01,907.96,121693328
2018-11-02,924.86,209087968
2018-11-05,925.53,121121312
2018-11-06,922.05,120442560
2018-11-07,922.16,126800488
2018-11-08,926.28,138417936
2018-11-09,914.29,131109632
2018-11-12,918.12,109808760
2018-11-13,905.38,132807600
2018-11-14,900.93,125187848
2018-11-15,897.15,134989504
2018-11-16,898.19,142498160
2018-11-19,916.06,123860312
2018-11-20,919.02,126164592
2018-11-21,922.56,119083104
2018-11-22,924.42,114412144
2018-11-23,917.97,111905792
2018-11-26,921.03,90451440
2018-11-27,923.12,109001528
2018-11-28,930.2,96777712
2018-11-29,926.79,117424888
2018-11-30,926.54,128769248
2018-12-03,951.59,157206864
2018-12-04,958.84,177097760
2018-12-05,957.14,153998080
2018-12-06,954.82,145040176
2018-12-07,958.59,151647568
2018-12-10,955.89,129252712
2018-12-11,954.58,126821328
2018-12-12,961.28,143971264
2018-12-13,960.25,145835488
2018-12-14,952.04,131393080
2018-12-17,933.65,143135296
2018-12-18,927.25,155653888
2018-12-19,919.24,119410208
2018-12-20,918.24,107806880
2018-12-21,912.26,131219760
2018-12-24,908.56,109246400
2018-12-25,897.94,168379504
2018-12-26,891.75,104065928
2018-12-27,900.81,112522144
2018-12-28,892.54,123558632
2019-01-02,891.75,91857072
2019-01-03,878.22,135125056
2019-01-04,880.9,117664072
2019-01-07,889.64,87417128
2019-01-08,887.44,92128528
2019-01-09,896.99,121796320
2019-01-10,898.3,102349440
2019-01-11,902.71,107782496
2019-01-14,901.8,102797712
2019-01-15,909.68,106149232
2019-01-16,908.7,107555088
2019-01-17,901.89,117379936
2019-01-18,902.3,98216800
2019-01-21,911.05,119012352
2019-01-22,906.55,122327992
2019-01-23,908.18,104593272
2019-01-24,908.79,93576168
2019-01-25,908.88,94869512
2019-01-28,912.18,105335968
2019-01-29,915.93,97050248
2019-01-30,915.84,101720064
2019-01-31,910.65,110220272
2019-02-01,908.67,101242400
2019-02-11,926.1,105483584
2019-02-12,937.54,172197216
2019-02-13,945.25,176159808
2019-02-14,952.34,156655328
2019-02-15,950.89,145322496
2019-02-18,961.3,169171360
2019-02-19,964.35,195093264
2019-02-20,970.58,145267488
2019-02-21,987.57,162918224
2019-02-22,988.91,199234032
2019-02-25,994.43,180933456
2019-02-26,987.06,209790992
2019-02-27,990.27,204616976
2019-02-28,965.47,197428304
2019-03-01,979.63,147716480
2019-03-04,993.99,209754096
2019-03-05,992.45,243416224
2019-03-06,994.49,189551536
2019-03-07,994.03,187770048
2019-03-08,985.25,176347264
2019-03-11,984.6,142651936
2019-03-12,1001.32,179893456
2019-03-13,1005.41,197620224
2019-03-14,1008.44,182827760
2019-03-15,1004.12,207003712
2019-03-18,1011.86,188364576
2019-03-19,1006.59,198984160
2019-03-20,1002.3,180045632
2019-03-21,981.78,182708032
2019-03-22,988.71,151811072
2019-03-25,970.07,177632672
2019-03-26,969.79,136811472
2019-03-27,975.91,112974064
2019-03-28,982.98,122202112
2019-03-29,980.76,131921800
2019-04-01,988.53,137258336
2019-04-02,985.81,139423312
2019-04-03,984.46,128758896
2019-04-04,986.91,131989368
2019-04-05,989.26,129755952
2019-04-08,997.56,146953600
2019-04-09,988.48,152345600
2019-04-10,981.91,136497840
2019-04-11,985.95,117588864
2019-04-12,982.9,111898232
2019-04-16,977.17,130941664
2019-04-17,972.1,148469424
2019-04-18,962.3,137181216
2019-04-19,966.21,96080152
2019-04-22,965.86,115805120
2019-04-23,968.0,112653936
2019-04-24,976.92,121107832
2019-04-25,974.13,112382888
2019-04-26,979.64,107350704
2019-05-02,978.5,123917208
2019-05-03,974.14,127740224
2019-05-06,957.97,133510960
2019-05-07,957.56,118237664
2019-05-08,951.22,116117984
2019-05-09,947.01,114863672
2019-05-10,952.55,118131920
2019-05-13,958.54,124693720
2019-05-14,965.34,135189664
2019-05-15,975.64,154156592
2019-05-16,975.69,129973616
2019-05-17,976.48,120457432
2019-05-20,987.13,134337936
2019-05-21,986.29,124573776
2019-05-22,983.78,127215168
2019-05-23,982.71,107963616
2019-05-24,970.03,128053184
2019-05-27,975.14,95899120
2019-05-28,972.0,120728736
2019-05-29,971.54,120297712
2019-05-30,969.34,105520016
2019-05-31,959.88,114110928
2019-06-03,946.47,141641424
2019-06-04,951.16,102807600
2019-06-05,951.41,95438952
2019-06-06,948.21,100777880
2019-06-07,958.28,97844864
2019-06-10,962.9,118770608
2019-06-11,962.07,95697368
2019-06-12,954.17,100019840
2019-06-13,950.08,98544552
2019-06-14,953.61,115323520
2019-06-17,946.95,104932992
2019-06-18,944.01,108309080
2019-06-19,949.69,113819832
2019-06-20,959.18,129261232
2019-06-21,959.2,172955936
2019-06-24,962.85,113476248
2019-06-25,960.13,120760128
2019-06-26,959.13,119422624
2019-06-27,943.11,122886152
2019-06-28,949.94,122136760
2019-07-01,965.61,123426864
2019-07-02,961.98,107519448
2019-07-03,960.39,113731280
2019-07-04,973.04,135119632
2019-07-05,975.34,117184624
2019-07-08,966.35,119061504
2019-07-09,969.05,126456272
2019-07-10,973.65,124519568
2019-07-11,978.63,133659824
2019-07-12,975.4,133003920
2019-07-15,972.53,117696752
2019-07-16,982.11,142076672
2019-07-17,982.57,141947408
2019-07-18,976.05,127216576
2019-07-19,982.34,160649504
2019-07-22,982.04,135292768
2019-07-23,989.46,134713856
2019-07-24,988.41,132814768
2019-07-25,994.95,141192240
2019-07-26,993.35,118055592
2019-07-29,997.94,113384888
2019-07-30,986.02,133259448
2019-07-31,991.66,130600408
2019-08-01,997.39,135015392
2019-08-02,991.1,144127648
2019-08-05,973.15,148292432
2019-08-06,964.61,170231184
2019-08-07,965.93,133866384
2019-08-08,975.24,157756080
2019-08-09,974.34,133550888
2019-08-12,975.31,125710328
2019-08-13,966.83,142686784
2019-08-14,968.91,125458400
2019-08-15,979.38,131135680
2019-08-16,980.0,156459552
2019-08-19,981.03,107980080
2019-08-20,984.67,121108872
2019-08-21,994.38,146223360
2019-08-22,997.26,128389760
2019-08-23,992.45,119796120
2019-08-26,982.88,151649840
2019-08-27,976.79,150855296
2019-08-28,977.26,117235848
2019-08-29,978.59,119663520
2019-08-30,984.06,126205936
2019-09-03,979.36,126148072
2019-09-04,977.63,121831912
2019-09-05,976.79,113824608
2019-09-06,974.08,108569600
2019-09-09,974.12,104287808
2019-09-10,970.26,128339456
2019-09-11,969.31,95091712
2019-09-12,976.07,123174240
2019-09-13,987.22,145895072
2019-09-16,989.86,138035808
2019-09-17,996.74,142632816
2019-09-18,995.15,140571136
2019-09-19,997.1,140440064
2019-09-20,990.36,167884480
2019-09-23,985.75,141345792
2019-09-24,988.13,119577920
2019-09-25,987.3,121420880
2019-09-26,990.75,133043608
2019-09-27,997.84,152087824
2019-09-30,996.56,157737216
2019-10-01,999.59,141547280
2019-10-02,991.19,155632192
2019-10-03,992.45,156298016
2019-10-04,987.59,153634848
2019-10-07,983.09,150412176
2019-10-08,988.22,153446784
2019-10-09,987.83,143783616
2019-10-10,987.38,137745808
2019-10-11,991.84,140671792
2019-10-14,993.57,171969840
2019-10-15,993.05,131330520
2019-10-16,994.46,157875504
2019-10-17,989.82,157134912
2019-10-18,989.2,153487520
2019-10-21,983.56,162867088
2019-10-22,987.19,200609664
2019-10-23,987.79,154015232
2019-10-24,993.6,141378832
2019-10-25,996.57,136700304
2019-10-28,996.48,149945216
2019-10-29,995.87,177823328
2019-10-30,1000.89,160171568
2019-10-31,998.82,189105088
2019-11-01,1015.59,200048288
2019-11-04,1022.43,208479552
2019-11-05,1024.34,172233296
2019-11-06,1024.91,183325472
2019-11-07,1024.03,166863584
2019-11-08,1022.49,157942416
2019-11-11,1016.75,170775104
2019-11-12,1018.33,180969824
2019-11-13,1012.77,182266336
2019-11-14,1012.3,192687968
2019-11-15,1010.03,180804624
2019-11-18,1002.91,165225776
2019-11-19,1008.35,158028032
2019-11-20,1000.56,182924032
2019-11-21,987.89,171731792
2019-11-22,977.78,196749440
2019-11-25,976.35,148285632
2019-11-26,976.79,148016096
2019-11-27,978.17,157478720
2019-11-28,970.39,154471664
2019-11-29,970.75,138896544
2019-12-02,959.31,180421680
2019-12-03,953.43,176408384
2019-12-04,965.9,162142416
2019-12-05,963.27,159548256
2019-12-06,963.56,139312752
2019-12-09,966.06,183348640
2019-12-10,960.3,170738816
2019-12-11,961.78,158554160
2019-12-12,968.17,154590800
2019-12-13,966.18,172536912
2019-12-16,961.47,202440064
2019-12-17,954.03,239321696
2019-12-18,951.13,183063776
2019-12-19,952.26,178790144
2019-12-20,956.41,183446480
2019-12-23,959.43,190141648
2019-12-24,958.88,173207584
2019-12-25,960.92,195453744
2019-12-26,958.59,160431184
2019-12-27,963.51,126605424
2019-12-30,965.03,147816128
2019-12-31,960.99,144441984
2020-01-02,966.67,131523160
2020-01-03,965.14,149202544
2020-01-06,955.79,140978544
2020-01-07,958.88,130272032
2020-01-08,948.98,179374336
2020-01-09,960.15,132773824
2020-01-10,968.54,163058832
2020-01-13,965.84,117952016
2020-01-14,967.0,127784384
2020-01-15,967.56,112470416
2020-01-16,974.31,146756864
2020-01-17,978.96,117216888
2020-01-20,978.63,102398832
2020-01-21,986.37,128887952
2020-01-22,991.46,128966880
2020-01-30,959.58,181385232
2020-01-31,936.62,210630208
2020-02-03,928.14,246408368
2020-02-04,929.09,178000400
2020-02-05,925.91,163682064
2020-02-06,938.54,206129040
2020-02-07,940.75,165020480
2020-02-10,930.73,129573272
2020-02-11,934.67,159265504
2020-02-12,937.68,187439280
2020-02-13,938.24,153479616
2020-02-14,937.45,172195600
2020-02-17,934.77,149349952
2020-02-18,927.93,164327840
2020-02-19,928.76,161801072
2020-02-20,938.13,183636848
2020-02-21,933.09,179503792
2020-02-24,903.34,255965408
2020-02-25,909.67,186008512
2020-02-26,895.97,131173696
2020-02-27,898.44,135468576
2020-02-28,882.19,184315856
2020-03-02,884.43,173927232
2020-03-03,890.61,176373200
2020-03-04,889.37,195439392
2020-03-05,893.31,209158848
2020-03-06,891.44,175600672
2020-03-09,835.49,273180832
2020-03-10,837.5,242825248
2020-03-11,811.35,278303360
2020-03-12,769.25,311344640
2020-03-13,761.78,289011552
2020-03-16,747.86,222784368
2020-03-17,745.78,202420352
2020-03-18,747.66,205460096
2020-03-19,725.94,308921920
2020-03-20,709.73,197474496
2020-03-23,666.59,223310848
2020-03-24,659.21,212661264
2020-03-25,690.25,209923920
2020-03-26,694.21,171216480
2020-03-27,696.06,212339552
2020-03-30,662.26,194282800
2020-03-31,662.53,227893264
2020-04-01,680.23,203313088
2020-04-03,701.8,197918256
2020-04-06,736.75,304964352
2020-04-07,746.69,276556800
2020-04-08,748.02,203416256
2020-04-09,760.33,271131712
2020-04-10,757.94,295263424
2020-04-13,765.79,200195472
2020-04-14,767.41,229143392
2020-04-15,777.22,255468256
2020-04-16,780.7,217009344
2020-04-17,789.6,268469120
2020-04-20,794.97,304592704
2020-04-21,766.84,368523936
2020-04-22,768.92,223471936
2020-04-23,773.91,189392992
2020-04-24,776.66,226072096
2020-04-27,770.77,256843488
2020-04-28,767.21,197231632
2020-04-29,769.11,210867104
2020-05-04,762.47,253967712
2020-05-05,764.16,168997248
2020-05-06,782.59,209914336
2020-05-07,796.54,214433824
2020-05-08,813.73,340156256
2020-05-11,828.33,268927936
2020-05-12,835.32,290069952
2020-05-13,834.21,338667296
2020-05-14,832.4,273950176
2020-05-15,827.03,258289696
2020-05-18,837.01,224260944
2020-05-19,845.92,293801440
2020-05-20,852.91,235672864
2020-05-21,862.73,301190720
2020-05-22,852.74,265002608
2020-05-25,859.04,259643408
2020-05-26,869.13,306464064
2020-05-27,857.48,354487360
2020-05-28,861.39,261439232
2020-05-29,864.47,281746496
2020-06-01,878.67,418333984
2020-06-02,874.8,442308032
2020-06-03,881.17,316569216
2020-06-04,883.9,394395392
2020-06-05,886.22,451411808
2020-06-08,899.92,509361984
2020-06-09,899.43,450504992
2020-06-10,900.0,514286400
2020-06-11,867.37,665612160
2020-06-12,863.52,582432128
2020-06-15,832.47,470372448
2020-06-16,856.13,359812672
2020-06-17,854.44,311400128
2020-06-18,855.27,234958560
2020-06-19,868.56,372261824
2020-06-22,871.28,330561408
2020-06-23,868.2,400635456
2020-06-24,859.71,340026784
2020-06-25,854.59,285078304
2020-06-26,851.98,258644960
2020-06-29,829.36,335622752
2020-06-30,825.11,308543904
2020-07-01,843.49,251635376
2020-07-02,842.38,190900464
2020-07-03,847.61,172688256
2020-07-06,861.16,194421760
2020-07-07,863.42,284435648
2020-07-08,864.5,184014416
2020-07-09,876.46,259149312
2020-07-10,871.21,254910048
2020-07-13,868.72,203912624
2020-07-14,868.11,206842496
2020-07-15,869.91,223490576
2020-07-16,876.83,220943968
2020-07-17,872.02,238997776
2020-07-20,861.4,256105456
2020-07-21,861.69,216046880
2020-07-22,855.08,207218272
2020-07-23,856.75,221114752
2020-07-24,829.16,436845536
2020-07-27,785.17,374271424
2020-07-28,813.36,310645952
2020-07-29,790.84,311001408
2020-07-30,801.13,163227536
2020-07-31,798.39,219670736
2020-08-03,814.65,244789936
2020-08-04,827.57,251465920
2020-08-05,837.8,264841616
2020-08-06,840.04,233729360
2020-08-07,841.46,230026640
2020-08-10,843.2,277423104
2020-08-11,843.08,226765520
2020-08-12,846.92,238422864
2020-08-13,855.05,236129248
2020-08-14,850.74,285091488
2020-08-17,850.15,215893296
2020-08-18,846.43,183415680
2020-08-19,851.21,214883632
2020-08-20,848.21,232011664
2020-08-21,854.78,262789872
2020-08-24,868.68,345727424
2020-08-25,874.12,342448416
2020-08-26,873.47,320824640
2020-08-27,874.71,279106272
2020-08-28,878.98,328738176
2020-08-31,881.65,333312960
2020-09-01,891.73,285412800
2020-09-03,903.97,323223424
2020-09-04,901.54,316184672
2020-09-07,888.25,382824992
2020-09-08,890.14,266880032
2020-09-09,889.32,282232256
2020-09-10,888.82,283019008
2020-09-11,888.97,269585440
2020-09-14,894.57,318768704
2020-09-15,896.26,343362112
2020-09-16,897.47,262872736
2020-09-17,894.04,371114912
2020-09-18,900.95,303725088
2020-09-21,907.94,349431680
2020-09-22,906.19,367748352
2020-09-23,912.5,324674016
2020-09-24,908.58,357987680
2020-09-25,908.27,326126880
2020-09-28,912.5,378529088
2020-09-29,903.98,439840736
2020-09-30,905.21,310162688
2020-10-01,914.09,330218016
2020-10-02,909.91,501297568
2020-10-05,914.68,420759584
2020-10-06,915.67,472545312
2020-10-07,919.72,496266528
2020-10-08,918.84,446311552
2020-10-09,924.0,343796544
2020-10-12,925.83,414162816
2020-10-13,929.86,322972224
2020-10-14,940.18,386750560
2020-10-15,942.76,439631744
2020-10-16,943.3,395580384
2020-10-19,943.69,353154464
2020-10-20,944.42,385659008
2020-10-21,939.03,372347392
2020-10-22,949.9,316297792
2020-10-23,961.26,392430912
2020-10-26,950.8,404773952
2020-10-27,946.47,414913600
2020-10-28,921.05,433068352
2020-10-29,919.08,355910080
2020-10-30,925.47,297619168
2020-11-02,933.68,273082496
2020-11-03,935.41,302847840
2020-11-04,939.76,327410496
2020-11-05,937.75,270446752
2020-11-06,938.29,249258848
2020-11-09,951.99,369592064
2020-11-10,951.9,422041024
2020-11-11,952.22,376513728
2020-11-12,959.28,343912256
2020-11-13,966.29,419678368
2020-11-16,950.79,484179808
2020-11-17,968.9,400955072
2020-11-18,973.53,478682272
2020-11-19,983.26,500118816
2020-11-20,990.0,501052032
2020-11-23,994.19,489689824
2020-11-24,995.76,511606144
2020-11-25,999.94,446046784
2020-11-26,1005.97,411338400
2020-11-27,1010.22,381773344
2020-11-30,1003.08,450045440
2020-12-01,1008.87,536207648
2020-12-02,1014.32,484758112
2020-12-03,1019.8,496771136
2020-12-04,1021.49,527019072
2020-12-07,1029.98,473554496
2020-12-08,1029.26,501250784
2020-12-09,1039.13,554755648
2020-12-10,1030.91,566589312
2020-12-11,1045.96,413852384
2020-12-14,1064.09,506372960
2020-12-15,1055.27,621504448
2020-12-16,1066.99,556546880
2020-12-17,1051.77,634782592
2020-12-18,1067.46,560368256
2020-12-21,1081.08,660779776
2020-12-22,1083.45,695960832
2020-12-23,1078.9,742856128
2020-12-24,1067.52,686557632
2020-12-25,1084.42,592212928
2020-12-28,1091.33,663904064
2020-12-29,1099.49,618010496
2020-12-30,1097.54,619826944
2020-12-31,1103.87,501148800
2021-01-04,1120.47,709645120
2021-01-05,1132.55,710226496
2021-01-06,1143.21,725414784
2021-01-07,1156.49,719527104
2021-01-08,1167.69,763095872
2021-01-11,1184.89,776352704
2021-01-12,1192.28,684079680
2021-01-13,1186.05,747182272
2021-01-14,1187.4,737417920
2021-01-15,1194.2,746215872
2021-01-18,1191.94,711743936
2021-01-19,1131.0,923105728
2021-01-20,1134.68,802792128
2021-01-21,1164.21,666008128
2021-01-22,1166.78,716238016
2021-01-25,1166.05,666111488
2021-01-26,1136.12,743159104
2021-01-27,1097.17,745071296
2021-01-28,1023.94,698605568
2021-01-29,1056.61,743995904
2021-02-01,1035.51,588446528
2021-02-02,1075.53,554905472
2021-02-03,1111.29,703174528
2021-02-04,1112.19,471356192
2021-02-05,1126.91,458710016
2021-02-08,1083.18,635414720
2021-02-09,1114.93,490227712
2021-02-17,1155.78,510971712
2021-02-18,1174.38,585040704
2021-02-19,1173.5,547575424
2021-02-22,1175.04,571176896
2021-02-23,1177.64,572465984
2021-02-24,1162.01,572696704
2021-02-25,1165.43,493051104
2021-02-26,1168.47,528150016
2021-03-01,1186.17,593011776
2021-03-02,1186.61,533302208
2021-03-03,1186.95,584537216
2021-03-04,1168.52,629649088
2021-03-05,1168.69,568285888
2021-03-08,1168.27,627495488
2021-03-09,1161.97,613116224
2021-03-10,1170.08,569498368
2021-03-11,1181.73,586252416
2021-03-12,1181.56,595773312
2021-03-15,1184.56,634609728
2021-03-16,1179.9,629617920
2021-03-17,1186.09,650406336
2021-03-18,1200.94,570101632
2021-03-19,1194.05,600925824
2021-03-22,1194.43,626610688
2021-03-23,1183.45,643671616
2021-03-24,1161.81,649803712
2021-03-25,1163.1,613916032
2021-03-26,1162.21,630516480
2021-03-29,1175.68,592790912
2021-03-30,1186.36,707938816
2021-03-31,1191.44,670504320
2021-04-01,1216.1,637059200
2021-04-02,1224.45,608762880
2021-04-05,1236.05,635413184
2021-04-06,1239.96,656481792
2021-04-07,1242.38,676166528
2021-04-08,1234.89,633585792
2021-04-09,1231.66,656038976
2021-04-12,1252.45,857646976
2021-04-13,1248.33,977741504
2021-04-14,1255.87,813503488
2021-04-15,1247.25,771443712
2021-04-16,1238.71,948989376
2021-04-19,1260.58,773046976
2021-04-20,1268.28,798483520
2021-04-22,1227.82,732254592
2021-04-23,1248.53,684222784
2021-04-26,1215.77,685386496
2021-04-27,1219.75,544698880
2021-04-28,1229.55,589498368
2021-04-29,1239.39,614232832
2021-05-04,1242.2,714538304
2021-05-05,1256.43,685433600
2021-05-06,1250.57,672398720
2021-05-07,1241.81,745315584
2021-05-10,1259.58,732066304
2021-05-11,1256.04,709535680
2021-05-12,1269.09,664157888
2021-05-13,1261.99,680368512
2021-05-14,1266.36,679016512
2021-05-17,1258.7,708735744
2021-05-18,1252.68,661611648
2021-05-19,1262.49,657225792
2021-05-20,1278.22,714475904
2021-05-21,1283.93,664467392
2021-05-24,1297.98,670713088
2021-05-25,1308.58,639370496
2021-05-26,1316.7,676236800
2021-05-27,1303.57,685085568
2021-05-28,1320.46,722285568
2021-05-31,1328.05,702521216
2021-06-01,1337.78,617519744
2021-06-02,1340.78,760129600
2021-06-03,1364.28,858923392
2021-06-04,1374.05,891050880
2021-06-07,1358.78,843323264
2021-06-08,1319.88,879450944
2021-06-09,1332.9,774664128
2021-06-10,1323.58,678446656
2021-06-11,1351.74,707595712
2021-06-14,1361.72,718710848
2021-06-15,1367.36,708800832
2021-06-16,1356.52,743589184
2021-06-17,1359.92,714489728
2021-06-18,1377.77,753726976
2021-06-21,1372.63,733922880
2021-06-22,1379.97,697600256
2021-06-23,1376.87,647523520
2021-06-24,1379.72,540395904
2021-06-25,1390.12,521588640
2021-06-28,1405.81,656969600
2021-06-29,1410.04,617538944
2021-06-30,1408.55,541082112
2021-07-01,1417.08,705144128
2021-07-02,1420.27,706826816
2021-07-05,1411.13,817327360
2021-07-06,1354.79,803157312
2021-07-07,1388.55,785186432
2021-07-08,1374.68,552300928
2021-07-09,1347.14,760341120
2021-07-12,1296.3,961739456
2021-07-13,1297.54,539601344
2021-07-14,1279.91,592758080
2021-07-15,1293.92,439929184
2021-07-16,1299.31,465415296
2021-07-19,1243.51,731023360
2021-07-20,1273.29,538794176
2021-07-21,1270.79,395114304
2021-07-22,1293.67,493257984
2021-07-23,1268.83,550861824
2021-07-26,1272.71,460080992
2021-07-27,1276.93,519931584
2021-07-28,1277.07,361912000
2021-07-29,1293.6,445516096
2021-07-30,1310.05,632371520
2021-08-02,1314.22,591645056
2021-08-03,1332.44,622288064
2021-08-04,1334.74,627630272
2021-08-05,1345.55,595554816
2021-08-06,1341.45,688487424
2021-08-09,1359.86,637791232
2021-08-10,1362.43,680790784
2021-08-11,1357.79,772972288
2021-08-12,1353.05,718432960
2021-08-13,1357.05,718718272
2021-08-16,1370.96,800391424
2021-08-17,1363.09,733852288
2021-08-18,1360.94,642942528
2021-08-19,1374.85,654720704
2021-08-20,1329.43,1172716416
2021-08-23,1298.86,769118336
2021-08-24,1298.74,649713472
2021-08-25,1309.55,483578880
2021-08-26,1301.12,498928768
2021-08-27,1313.2,659665472
2021-08-30,1328.14,644506112
2021-08-31,1331.47,713602624
2021-09-01,1334.65,686535552
2021-09-06,1346.39,910723584
2021-09-07,1341.9,850998016
2021-09-08,1333.61,596910464
2021-09-09,1343.98,601179584
2021-09-10,1345.31,559885760
2021-09-13,1341.43,745512256
2021-09-14,1339.7,695684160
2021-09-15,1345.83,646810624
2021-09-16,1345.87,571973888
2021-09-17,1352.64,814315392
2021-09-20,1350.48,868299136
2021-09-21,1339.84,819771328
2021-09-22,1350.68,729585728
2021-09-23,1352.76,962780608
2021-09-24,1351.17,629313792
2021-09-27,1324.99,724759680
2021-09-28,1339.31,585819328
2021-09-29,1339.21,564235072
2021-09-30,1342.06,438294592
2021-10-01,1334.89,601963904
2021-10-04,1339.54,709888576
2021-10-05,1354.63,578489792
2021-10-06,1362.82,595627264
2021-10-07,1365.99,660897600
2021-10-08,1372.73,606480000
2021-10-11,1394.09,723211648
2021-10-12,1394.8,711136640
2021-10-13,1391.91,609461184
2021-10-14,1391.85,691651968
2021-10-15,1392.7,745778752
2021-10-18,1395.53,765579776
2021-10-19,1395.33,615702784
2021-10-20,1393.8,819893632
2021-10-21,1384.77,682680640
2021-10-22,1389.24,748220736
2021-10-25,1385.4,875488512
2021-10-26,1391.63,705704640
2021-10-27,1423.02,867348032
2021-10-28,1438.01,831241408
